-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,264,265,265,265,265,265,266,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-1,-1,-1,-1,272,273,273,273,273,273,274,14,-1,-1,-1,-1,-1,-1,-1,63,-1,-1,-1
-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,264,281,281,281,281,281,266,14,-1,-1,-1,-1,-1,-1,-1,71,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,453,-1,-1,-1,-1,455,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,517,581,-1,-1,-1,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,453,-1,-1,-1,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15,-1,-1,-1,-1,-1,-1,-1,453,-1,-1,-1,455,-1,-1,-1,-1,-1,-1,14,15,-1,-1,-1,-1
-1,-1,-1,22,23,-1,-1,-1,-1,46,47,-1,-1,-1,22,23,-1,-1,-1,-1,-1,-1,-1,453,-1,-1,-1,455,14,-1,-1,-1,-1,-1,22,23,-1,56,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,453,-1,-1,-1,455,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,-1
-1,66,-1,-1,-1,67,-1,-1,-1,-1,-1,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,453,323,323,323,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,-1
