3303,3304,3305,3365,62,62,3303,3304,62,62,3303,3304,3304,62,62,14,14,14,3554,3554,454,14,14,14,62,62,62,62,62,62,62,62,62,3304,3303,3304,3304,62,62,62
3303,3304,3305,3425,62,62,3303,3304,3304,62,3303,3304,62,62,62,14,14,14,3554,3554,454,14,14,14,62,62,62,62,62,62,62,62,62,3304,3303,3304,3304,62,62,62
3303,3304,3305,62,62,62,3303,3304,3304,62,3303,3304,62,62,62,62,14,14,3554,3554,3554,454,14,14,454,62,62,62,62,62,62,62,62,62,3303,3304,3304,62,62,62
3303,3304,62,62,62,62,3303,3304,3304,62,62,62,62,62,62,62,14,14,14,3554,3554,3554,454,14,454,62,62,62,62,62,62,62,62,62,62,62,3304,62,62,62
3363,3364,62,62,62,62,3303,3304,62,62,62,62,62,62,62,62,14,14,14,3554,3554,3554,3554,14,14,62,62,62,62,62,62,62,62,3304,3304,62,62,62,62,62
3423,3424,62,62,62,62,3303,3304,62,62,62,62,62,62,62,62,62,14,14,14,3554,3554,3554,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
3483,3484,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,14,3554,3554,3554,454,14,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,14,3554,3554,454,14,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,14,3554,3554,454,14,14,62,62,62,62,62,3304,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,62,3554,3554,3554,454,454,62,62,62,62,62,3304,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,3303,3304,3304,3304,3304,3304,62,62,62,62,14,14,62,454,454,454,454,454,62,62,62,62,62,3303,3304,3304,62,62,62,62,62
3302,3303,3304,3305,62,62,62,62,62,3303,3304,3304,3304,3304,3304,62,62,62,62,62,14,62,454,3554,3554,454,454,14,62,62,62,62,3303,3304,3304,62,3304,62,62,62
3302,3303,3304,3305,62,62,62,62,62,3303,3304,3304,3304,3304,3304,62,62,62,62,62,14,14,14,3554,3554,3554,454,14,14,62,62,62,3303,3304,3304,62,3304,62,62,62
3302,3303,3304,3305,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,14,14,14,14,3554,3554,454,14,14,62,62,62,3303,3304,62,62,3304,62,62,62
3302,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,3303,3304,14,14,14,3554,3372,454,14,14,62,62,62,62,62,62,62,3304,62,62,62
3362,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,3303,3304,3304,3304,14,14,14,3554,3554,454,14,14,62,62,62,62,62,62,62,3304,62,62,62
3422,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,3303,3304,3304,3304,14,14,14,3554,3554,3554,14,454,14,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,3303,3304,3304,3304,62,14,14,3554,3554,3554,14,454,14,62,62,62,62,62,62,62,62,62,62
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,3362,3363,3364,62,62,62,62,14,14,3554,3554,3554,14,14,14,3304,3304,3304,3304,62,62,62,62,62,62
